U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
18.5451602935791	21.456626892089844	19.14141082763672	17.56183433532715	18.555301666259766	18.486600875854492	20.706045150756836	17.8761043548584	18.68598175048828	19.068336486816406	Homo sapiens	1:Experimental evidence at protein level	372	6	-2.72151297127494	19.0069668402541	-4.73552405937042	0.000489368198945579	0.0126946997515746	0.170762705634253	3.31036425621674	1.89637756637564	sp|O15143|ARC1B_HUMAN	O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B		+	+
18.85906410217285	20.71432876586914	17.507856369018555	17.695058822631836	17.3424015045166	18.917381286621094	20.58380889892578	18.905359268188477	18.799955368041992	18.75720977783203	Homo sapiens	1:Experimental evidence at protein level	300	8	-2.04228061190019	18.8041324075841	-3.56541252593667	0.00390877676046119	0.0342711459191404	-1.7672216716272	2.40795913245042	1.46507137388822	sp|O15144|ARPC2_HUMAN	O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2		+	+
19.109317779541016	20.868932723999023	16.756916046142578	17.077075958251953	19.10898208618164	17.72693634033203	20.865541458129883	18.896127700805664	17.968582153320312	18.10430335998535	Homo sapiens	1:Experimental evidence at protein level	178	7	-2.8542520391661	18.6460021910385	-4.096762155385	0.00149324646653472	0.0212740907356968	-0.867659136561454	2.82586850424959	1.67214899279018	sp|O15145|ARPC3_HUMAN	O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3		+	+
21.701536178588867	20.966516494750977	21.71734046936035	21.184799194335938	22.748458862304688	20.810321807861328	20.830896377563477	20.46221923828125	20.65749168395996	17.98048210144043	Homo sapiens	1:Experimental evidence at protein level	138	1	0.223676472441174	20.9050533585456	0.211754667340971	0.83586666996619	0.925704409909662	-6.14678491165856	0.0778629918383949	0.0335276673554408	sp|O15235|RT12_HUMAN	O15235	RT12_HUMAN	MRPS12	Small ribosomal subunit protein uS12m		+	
22.4123592376709	19.975101470947266	23.112035751342773	21.79241943359375	21.448192596435547	18.72467803955078	20.036272048950195	22.51236915588379	22.669567108154297	21.538570404052734	Homo sapiens	1:Experimental evidence at protein level	269	1	1.42009452527143	21.4239043813298	1.47701367243128	0.165532364286297	0.364950033918259	-5.13473522801546	0.781117081907556	0.437766591650404	sp|O15260|SURF4_HUMAN	O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4		+	
21.381067276000977	19.089099884033203	21.50442886352539	20.255064010620117	20.064245223999023	22.10224723815918	23.256113052368164	22.075092315673828	21.574344635009766	21.272642135620117	Homo sapiens	1:Experimental evidence at protein level	473	1	0.204009445501846	21.2517605458333	0.216705058629638	0.832093331824956	0.923114153428665	-6.14568930075701	0.0798279582967069	0.0347445902647639	sp|O15269|SPTC1_HUMAN	O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1		+	
20.39734649658203	17.88262176513672	20.825178146362305	19.43213653564453	17.948192596435547	20.264686584472656	20.774293899536133	21.10687828063965	20.52341079711914	18.29097557067871	Homo sapiens	1:Experimental evidence at protein level	606	2	0.863953495944113	19.7368314295009	0.897045648264842	0.3874082584506	0.618669592519818	-5.76669585027263	0.411831125585684	0.208541228937778	sp|O15321|TM9S1_HUMAN	O15321	TM9S1_HUMAN	TM9SF1	Transmembrane 9 superfamily member 1		+	
18.74571990966797	20.851518630981445	16.861125946044922	18.343685150146484	15.966078758239746	18.477060317993164	20.476030349731445	18.241928100585938	19.148191452026367	19.354875564575195	Homo sapiens	1:Experimental evidence at protein level	546	8	-1.94620656106277	18.6421641562179	-2.50557123163607	0.0277023516357346	0.118761816633954	-3.58027012037617	1.55748336237696	0.925323167862221	sp|O15355|PPM1G_HUMAN	O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G		+	
18.891904830932617	21.934791564941406	20.15372085571289	20.95067596435547	20.360395431518555	18.95842933654785	20.720073699951172	17.92082405090332	18.273094177246094	18.851749420166016	Homo sapiens	1:Experimental evidence at protein level	548	5	-2.01351577630932	19.7048426188382	-2.05816963883133	0.0620653280424981	0.191426841573997	-4.30298580685051	1.20715094483093	0.717997166192608	sp|O15371|EIF3D_HUMAN	O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D		+	
20.564891815185547	22.73238754272461	20.3056640625	20.805585861206055	20.349815368652344	20.036069869995117	22.420013427734375	20.07405662536621	20.779111862182617	20.474843978881836	Homo sapiens	1:Experimental evidence at protein level	352	0	-1.98514038714437	20.8529310138374	-3.39538246495252	0.0053439032037718	0.0429725707332892	-2.05933178485311	2.27214141700865	1.36680866488983	sp|O15372|EIF3H_HUMAN	O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H		+	+
22.56181526184082	17.994422912597656	17.29337501525879	20.532548904418945	18.494571685791016	21.335166931152344	19.06085205078125	18.477815628051758	20.565446853637695	17.87434196472168	Homo sapiens	1:Experimental evidence at protein level	319	6	2.7433974520033	19.4127548842779	3.93978077134385	0.00197870755592514	0.0237970227301085	-1.1307012455636	2.70361838782141	1.62347737457234	sp|O15479|MAGB2_HUMAN	O15479	MAGB2_HUMAN	MAGEB2	Melanoma-associated antigen B2		+	+
21.797565460205078	18.3245792388916	20.930185317993164	20.00356101989746	20.910385131835938	20.9421443939209	19.19623565673828	20.322628021240234	18.49428367614746	19.032503128051758	Homo sapiens	1:Experimental evidence at protein level	448	4	1.57834177983765	19.9964483096139	1.74489302763528	0.106637790311248	0.270374546703331	-4.77073753517096	0.972088862708737	0.568034195669012	sp|O15533|TPSN_HUMAN	O15533	TPSN_HUMAN	TAPBP	Tapasin		+	
21.901264190673828	20.363035202026367	21.49279022216797	21.527692794799805	21.054656982421875	21.556636810302734	18.499765396118164	21.337610244750977	22.004554748535156	20.78276824951172	Homo sapiens	1:Experimental evidence at protein level	795	1	2.33039828948483	21.0543337017781	3.59685606212649	0.00368990227461652	0.0327750143215938	-1.71336049068515	2.43298513578045	1.48445710986556	sp|O43143|DHX15_HUMAN	O43143	DHX15_HUMAN	DHX15	ATP-dependent RNA helicase DHX15		+	+
21.374300003051758	19.819416046142578	22.296051025390625	21.9303035736084	21.218978881835938	21.794368743896484	19.74043083190918	21.201509475708008	21.30145263671875	18.75663948059082	Homo sapiens	1:Experimental evidence at protein level	522	2	1.8472477121256	20.9422747240628	2.24006395067677	0.0448774220790244	0.154669218208102	-4.01540295232347	1.34797209847672	0.810596109652549	sp|O43172|PRP4_HUMAN	O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4		+	
19.143430709838867	21.710037231445312	18.04398536682129	17.5517635345459	19.98956871032715	19.966285705566406	21.927227020263672	18.481769561767578	18.376649856567383	21.457374572753906	Homo sapiens	1:Experimental evidence at protein level	533	5	-3.01294024152906	19.6665606204806	-2.99718424402627	0.0111697432973873	0.0654296600911608	-2.74539307373937	1.95195680770885	1.18422533586726	sp|O43175|SERA_HUMAN	O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase		+	
21.437936782836914	19.95596694946289	22.07059097290039	22.103919982910156	21.394161224365234	20.785371780395508	19.686113357543945	20.79620933532715	21.85434913635254	21.30531120300293	Homo sapiens	1:Experimental evidence at protein level	800	1	1.75059171835587	21.1420772874352	2.74431082240407	0.0178464247507707	0.0891665118981523	-3.17808140723106	1.7484487748757	1.04979822217741	sp|O43290|SNUT1_HUMAN	O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1		+	
21.44003677368164	20.02491569519043	19.645238876342773	20.210853576660156	20.357471466064453	19.200233459472656	20.246299743652344	18.808408737182617	20.46255874633789	18.67637062072754	Homo sapiens	1:Experimental evidence at protein level	174	3	0.224810529422491	19.9052271109821	0.297424898480783	0.771248749543134	0.889878419928011	-6.1242930512239	0.112805527097382	0.0506693249969174	sp|O43324|MCA3_HUMAN	O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1		+	
25.660181045532227	22.880695343017578	25.4898738861084	25.55523681640625	25.09662628173828	22.66814613342285	23.093547821044922	22.87061882019043	22.778894424438477	22.081809997558594	Homo sapiens	1:Experimental evidence at protein level	633	0	1.21769130786291	23.8199199539365	1.05496578356505	0.312302127945697	0.545525182362727	-5.61920068441533	0.505425056589765	0.26318519684696	sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R		+	
21.62775230407715	17.782556533813477	22.45556640625	22.134735107421875	21.8176212310791	20.3414306640625	18.944299697875977	21.44483184814453	21.4260196685791	19.52593421936035	Homo sapiens	1:Experimental evidence at protein level	683	3	3.04431581623542	20.7519238502669	3.6581555873852	0.00329851429881185	0.0307032940553788	-1.60853487275931	2.48168162894547	1.51281502799742	sp|O43395|PRPF3_HUMAN	O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3		+	+
18.9705753326416	20.471452713012695	18.55951690673828	17.55612564086914	17.524059295654297	18.011613845825195	20.863662719726562	18.193092346191406	18.299436569213867	18.34075355529785	Homo sapiens	1:Experimental evidence at protein level	289	8	-2.4151291519579	18.6748777515915	-5.25228212083698	0.000206410588503125	0.00904877386373378	0.966581105262448	3.68526802792405	2.04341026502583	sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1		+	+
18.762842178344727	19.93715476989746	16.762104034423828	18.912960052490234	17.597923278808594	19.41850471496582	19.23952865600586	19.21649742126465	19.253494262695312	18.34033203125	Homo sapiens	1:Experimental evidence at protein level	206	7	-0.470127216244485	18.7416415934224	-0.739187668299481	0.474062008390337	0.686833975908815	-5.89318100987043	0.324164847903062	0.163148229549633	sp|O43399|TPD54_HUMAN	O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54		+	
19.478893280029297	18.2503662109375	16.792280197143555	20.13557243347168	17.94293975830078	19.789976119995117	18.351821899414062	18.980913162231445	20.61666488647461	18.06114959716797	Homo sapiens	1:Experimental evidence at protein level	1005	6	1.72822549397832	18.8371098240239	2.85770790503341	0.0144668079894236	0.0783282552096682	-2.98465515087695	1.83962728266841	1.10608154741696	sp|O43491|E41L2_HUMAN	O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2		+	
18.984935760498047	21.238405227661133	19.010257720947266	18.857057571411133	17.318586349487305	18.886606216430664	20.32932472229004	18.480005264282227	19.54864501953125	19.271089553833008	Homo sapiens	1:Experimental evidence at protein level	198	6	-1.67824979290294	19.1895934580225	-2.62620952897111	0.0221940244540075	0.101837329690213	-3.37804740679974	1.65376393978268	0.992092996982148	sp|O43583|DENR_HUMAN	O43583	DENR_HUMAN	DENR	Density-regulated protein		+	
22.730072021484375	18.23966407775879	18.141109466552734	19.73392105102539	17.36208152770996	20.371318817138672	20.830476760864258	19.28077507019043	18.692068099975586	19.250747680664062	Homo sapiens	1:Experimental evidence at protein level	452	4	0.885287009304321	19.4566468094975	0.844513648232218	0.414968639166302	0.637650867638677	-5.81118840210122	0.381984723412396	0.19541704504105	sp|O43615|TIM44_HUMAN	O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44		+	
19.616788864135742	18.70351219177246	18.431419372558594	20.183393478393555	19.479806900024414	20.7080020904541	21.306486129760742	17.88489532470703	22.815786361694336	18.901874542236328	Homo sapiens	1:Experimental evidence at protein level	514	5	0.862951488754724	19.7969464332807	0.9095117952662	0.381056851671334	0.612341683945551	-5.75579462554966	0.419010225045589	0.213006175822545	sp|O43660|PLRG1_HUMAN	O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1		+	
18.56520652770996	20.261566162109375	18.00542640686035	20.267852783203125	20.985750198364258	20.387765884399414	19.76218032836914	19.84637451171875	20.30894660949707	19.544050216674805	Homo sapiens	1:Experimental evidence at protein level	478	4	-0.0959519042209571	19.7963740514043	-0.106556737807497	0.916908426750786	0.957785205191636	-6.16410855339058	0.0376740359141611	0.018731875743253	sp|O43670|ZN207_HUMAN	O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207		+	
18.839000701904297	19.232269287109375	19.72506332397461	17.950305938720703	18.964824676513672	19.8798770904541	21.840173721313477	20.528453826904297	20.69091033935547	19.020448684692383	Homo sapiens	1:Experimental evidence at protein level	99	2	-1.15210824623108	19.6610489047308	-1.36280919347056	0.198070150605152	0.416039157144361	-5.2775914655141	0.703180968198066	0.380865792134272	sp|O43678|NDUA2_HUMAN	O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2		+	
20.964635848999023	20.517192840576172	21.072654724121094	20.861312866210938	21.37554359436035	20.880084991455078	20.33440589904785	21.257171630859375	21.318246841430664	21.168771743774414	Homo sapiens	1:Experimental evidence at protein level	328	0	0.610342504340192	20.9770885317219	1.12657263722898	0.282036258285753	0.511732009359597	-5.54584131121171	0.549695055648057	0.29095741661503	sp|O43684|BUB3_HUMAN	O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3		+	
19.83678436279297	20.993759155273438	19.67366600036621	18.16958236694336	19.075942993164062	20.324554443359375	21.278757095336914	18.99216651916504	19.453338623046875	18.84307861328125	Homo sapiens	1:Experimental evidence at protein level	911	3	-1.65114858778733	19.659900825819	-2.55732987693356	0.0251925913444534	0.111520298492222	-3.49379367331693	1.59872715807893	0.952646076823618	sp|O43707|ACTN4_HUMAN	O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4		+	
21.17238998413086	18.35702133178711	21.240615844726562	19.548398971557617	20.92049217224121	20.41429901123047	17.950502395629883	20.620712280273438	18.05598258972168	20.624553680419922	Homo sapiens	1:Experimental evidence at protein level	224	3	1.66683062172684	19.8965294812822	2.04036821601462	0.0640443742419801	0.19341401021078	-4.33056943587186	1.19351901335052	0.713512070393374	sp|O43760|SNG2_HUMAN	O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2		+	
18.939929962158203	20.733654022216797	18.672822952270508	17.38885498046875	17.358383178710938	19.321245193481445	20.476316452026367	18.413833618164062	18.908559799194336	18.746646881103516	Homo sapiens	1:Experimental evidence at protein level	548	8	-1.92860924546173	18.8915524296582	-3.25880480181818	0.00687770635217831	0.049453983770425	-2.29465490393507	2.16255637058307	1.30579871802382	sp|O43776|SYNC_HUMAN	O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic		+	+
23.250041961669922	21.80801010131836	21.365795135498047	20.9967041015625	19.970813751220703	24.405494689941406	22.301015853881836	20.6643123626709	21.98674774169922	18.60256576538086	Homo sapiens	1:Experimental evidence at protein level	1136	1	0.637428425828443	21.525167837541	0.703950656834914	0.494951563712256	0.704334214748645	-5.91840473391045	0.305437299332567	0.152221214183819	sp|O43795|MYO1B_HUMAN	O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib		+	
20.953474044799805	20.696914672851562	21.706300735473633	21.62999725341797	21.210187911987305	20.16281509399414	22.14274024963379	22.59138298034668	22.751996994018555	18.344125747680664	Homo sapiens	1:Experimental evidence at protein level	227	1	-0.0045496982191473	21.2132525432448	-0.00441684662437389	0.996548749413288	0.998958709661764	-6.1699840242614	0.00150145152110555	0.000452462261150067	sp|O43809|CPSF5_HUMAN	O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5		+	
20.768587112426758	18.42336654663086	19.783977508544922	18.8944091796875	17.464096069335938	20.3702449798584	19.593002319335938	20.015518188476562	19.608051300048828	18.788450241088867	Homo sapiens	1:Experimental evidence at protein level	692	5	0.931834131675249	19.3655060979671	1.24354510065687	0.237508181570168	0.469147701677119	-5.41785510026197	0.624321425409318	0.328690406912335	sp|O43823|AKAP8_HUMAN	O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8		+	
20.582141876220703	18.236297607421875	21.04155731201172	21.45692253112793	19.495271682739258	20.78852081298828	19.10826873779297	20.832550048828125	22.34276008605957	20.50917625427246	Homo sapiens	1:Experimental evidence at protein level	429	2	2.64409454676916	20.4386729970321	3.80798445708478	0.0025110477014979	0.0265809985711841	-1.35346970960529	2.60014503706782	1.5754287079001	sp|O43826|G6PT1_HUMAN	O43826	G6PT1_HUMAN	SLC37A4	Glucose-6-phosphate exchanger SLC37A4		+	+
18.5339412689209	18.45218276977539	18.62171173095703	20.02102279663086	16.98753547668457	21.377639770507812	22.133316040039062	21.002338409423828	21.52356719970703	20.350139617919922	Homo sapiens	1:Experimental evidence at protein level	385	3	0.119041108203902	19.8931097150009	0.094565609495938	0.926226890611473	0.963814965039044	-6.16535817649517	0.0332826145377105	0.0160063347442713	sp|O43837|IDH3B_HUMAN	O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial		+	
18.97360610961914	20.550752639770508	18.40688705444336	18.535409927368164	17.933515548706055	18.419721603393555	21.173908233642578	18.957462310791016	18.033706665039062	18.615570068359375	Homo sapiens	1:Experimental evidence at protein level	530	8	-2.3246282426726	18.9571967113862	-4.74627724180811	0.000480477497709682	0.0126946997515746	0.187749267094738	3.31832694691188	1.89637756637564	sp|O43865|SAHH2_HUMAN	O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	sp|Q96HN2|SAHH3_HUMAN	+	+
